KSOURCE_WAKEUP,1,0,Baseline,2025-07-24 01:14:55.000
SQLSORT_SORTMUTEX,0,0,Baseline,2025-07-24 01:14:55.000
SQLSORT_NORMMUTEX,0,0,Baseline,2025-07-24 01:14:55.000
SQLTRACE_WAIT_ENTRIES,0,0,Baseline,2025-07-24 01:14:55.000
SQLTRACE_FILE_BUFFER,0,0,Baseline,2025-07-24 01:14:55.000
SQLTRACE_INCREMENTAL_FLUSH_SLEEP,11561,46338674,Baseline,2025-07-24 01:14:55.000
SQLTRACE_SHUTDOWN,0,0,Baseline,2025-07-24 01:14:55.000
QUERY_TRACEOUT,0,0,Baseline,2025-07-24 01:14:55.000
DTC_STATE,0,0,Baseline,2025-07-24 01:14:55.000
DTC_INFO_DMV,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_TRANSMITTER,2,0,Baseline,2025-07-24 01:14:55.000
BROKER_SERVICE,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_SHUTDOWN,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_MASTERSTART,1,0,Baseline,2025-07-24 01:14:55.000
BROKER_REGISTERALLENDPOINTS,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_EVENTHANDLER,15,38379433,Baseline,2025-07-24 01:14:55.000
FCB_REPLICA_WRITE,0,0,Baseline,2025-07-24 01:14:55.000
FCB_REPLICA_READ,34,4,Baseline,2025-07-24 01:14:55.000
WRITELOG,567,288,Baseline,2025-07-24 01:14:55.000
EXCHANGE,0,0,Baseline,2025-07-24 01:14:55.000
EC,0,0,Baseline,2025-07-24 01:14:55.000
TEMPOBJ,0,0,Baseline,2025-07-24 01:14:55.000
XACTLOCKINFO,0,0,Baseline,2025-07-24 01:14:55.000
LOGMGR,0,0,Baseline,2025-07-24 01:14:55.000
CXPACKET,3745,8552,Baseline,2025-07-24 01:14:55.000
CXSYNC_CONSUMER,126,192,Baseline,2025-07-24 01:14:55.000
CXSYNC_PORT,402,20505,Baseline,2025-07-24 01:14:55.000
CXCONSUMER,3271,32956,Baseline,2025-07-24 01:14:55.000
HTREPARTITION,0,0,Baseline,2025-07-24 01:14:55.000
HTBUILD,0,0,Baseline,2025-07-24 01:14:55.000
HTMEMO,0,0,Baseline,2025-07-24 01:14:55.000
HTDELETE,0,0,Baseline,2025-07-24 01:14:55.000
HTREINIT,0,0,Baseline,2025-07-24 01:14:55.000
BMPREPARTITION,0,0,Baseline,2025-07-24 01:14:55.000
BMPALLOCATION,0,0,Baseline,2025-07-24 01:14:55.000
BMPREPLICATION,0,0,Baseline,2025-07-24 01:14:55.000
BMPBUILD,0,0,Baseline,2025-07-24 01:14:55.000
SHUTDOWN,0,0,Baseline,2025-07-24 01:14:55.000
EXECSYNC,15,4,Baseline,2025-07-24 01:14:55.000
DTCPNTSYNC,0,0,Baseline,2025-07-24 01:14:55.000
MSQL_XP,159,403,Baseline,2025-07-24 01:14:55.000
MSQL_DQ,0,0,Baseline,2025-07-24 01:14:55.000
LOGBUFFER,1,0,Baseline,2025-07-24 01:14:55.000
TRANSACTION_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
SLEEP_MSDBSTARTUP,0,0,Baseline,2025-07-24 01:14:55.000
MSSEARCH,0,0,Baseline,2025-07-24 01:14:55.000
XACTWORKSPACE_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
TRACEWRITE,0,0,Baseline,2025-07-24 01:14:55.000
WAITSTAT_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
WAITFOR_TASKSHUTDOWN,0,0,Baseline,2025-07-24 01:14:55.000
GUARDIAN,0,0,Baseline,2025-07-24 01:14:55.000
CLR_TASK_START,0,0,Baseline,2025-07-24 01:14:55.000
CLR_JOIN,0,0,Baseline,2025-07-24 01:14:55.000
CLR_CRST,2405,92,Baseline,2025-07-24 01:14:55.000
CLR_MONITOR,0,0,Baseline,2025-07-24 01:14:55.000
CLR_RWLOCK_READER,0,0,Baseline,2025-07-24 01:14:55.000
CLR_RWLOCK_WRITER,0,0,Baseline,2025-07-24 01:14:55.000
SQLCLR_QUANTUM_PUNISHMENT,0,0,Baseline,2025-07-24 01:14:55.000
SQLCLR_APPDOMAIN,0,0,Baseline,2025-07-24 01:14:55.000
SQLCLR_ASSEMBLY,0,0,Baseline,2025-07-24 01:14:55.000
KTM_ENLISTMENT,0,0,Baseline,2025-07-24 01:14:55.000
KTM_RECOVERY_RESOLUTION,0,0,Baseline,2025-07-24 01:14:55.000
KTM_RECOVERY_MANAGER,0,0,Baseline,2025-07-24 01:14:55.000
SQLCLR_DEADLOCK_DETECTION,0,0,Baseline,2025-07-24 01:14:55.000
QPJOB_WAITFOR_ABORT,0,0,Baseline,2025-07-24 01:14:55.000
QPJOB_KILL,0,0,Baseline,2025-07-24 01:14:55.000
BAD_PAGE_PROCESS,0,0,Baseline,2025-07-24 01:14:55.000
BACKUP_OPERATOR,0,0,Baseline,2025-07-24 01:14:55.000
PRINT_ROLLBACK_PROGRESS,2,6013,Baseline,2025-07-24 01:14:55.000
ENABLE_VERSIONING,0,0,Baseline,2025-07-24 01:14:55.000
DISABLE_VERSIONING,0,0,Baseline,2025-07-24 01:14:55.000
REQUEST_DISPENSER_PAUSE,0,0,Baseline,2025-07-24 01:14:55.000
DROPTEMP,0,0,Baseline,2025-07-24 01:14:55.000
FT_RESTART_CRAWL,0,0,Baseline,2025-07-24 01:14:55.000
LOGMGR_RESERVE_APPEND,0,0,Baseline,2025-07-24 01:14:55.000
LOGMGR_FLUSH,220,297,Baseline,2025-07-24 01:14:55.000
XACT_OWN_TRANSACTION,0,0,Baseline,2025-07-24 01:14:55.000
XACT_RECLAIM_SESSION,0,0,Baseline,2025-07-24 01:14:55.000
DTC_WAITFOR_OUTCOME,0,0,Baseline,2025-07-24 01:14:55.000
DTC_RESOLVE,0,0,Baseline,2025-07-24 01:14:55.000
CL_RESOLVE_WAIT_FOR_UPGRADE,0,0,Baseline,2025-07-24 01:14:55.000
SEC_DROP_TEMP_KEY,0,0,Baseline,2025-07-24 01:14:55.000
SRVPROC_SHUTDOWN,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_INIT,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_CONNECTION_RECEIVE_TASK,0,0,Baseline,2025-07-24 01:14:55.000
NET_WAITFOR_PACKET,0,0,Baseline,2025-07-24 01:14:55.000
DTC_ABORT_REQUEST,0,0,Baseline,2025-07-24 01:14:55.000
DTC_TMDOWN_REQUEST,0,0,Baseline,2025-07-24 01:14:55.000
RECOVER_CHANGEDB,0,0,Baseline,2025-07-24 01:14:55.000
WORKTBL_DROP,0,0,Baseline,2025-07-24 01:14:55.000
SNI_WRITE_ASYNC,0,0,Baseline,2025-07-24 01:14:55.000
SNI_HTTP_WAITFOR_0_DISCON,0,0,Baseline,2025-07-24 01:14:55.000
UTIL_PAGE_ALLOC,0,0,Baseline,2025-07-24 01:14:55.000
DEADLOCK_ENUM_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
VIEW_DEFINITION_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
QUERY_NOTIFICATION_MGR_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
QUERY_NOTIFICATION_TABLE_MGR_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
QUERY_NOTIFICATION_SUBSCRIPTION_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
QUERY_NOTIFICATION_UNITTEST_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
RESOURCE_SEMAPHORE_MUTEX,2,7,Baseline,2025-07-24 01:14:55.000
IO_AUDIT_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
BUILTIN_HASHKEY_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
MSQL_XACT_MGR_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
MSQL_XACT_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
QRY_MEM_GRANT_INFO_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
SNI_CRITICAL_SECTION,0,0,Baseline,2025-07-24 01:14:55.000
EE_PMOLOCK,0,0,Baseline,2025-07-24 01:14:55.000
QUERY_OPTIMIZER_PRINT_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
DLL_LOADING_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
RESOURCE_SEMAPHORE_QUERY_COMPILE,10,2041,Baseline,2025-07-24 01:14:55.000
BROKER_ENDPOINT_STATE_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
QUERY_EXECUTION_INDEX_SORT_EVENT_OPEN,0,0,Baseline,2025-07-24 01:14:55.000
ERROR_REPORTING_MANAGER,0,0,Baseline,2025-07-24 01:14:55.000
EE_SPECPROC_MAP_INIT,0,0,Baseline,2025-07-24 01:14:55.000
FULLTEXT GATHERER,0,0,Baseline,2025-07-24 01:14:55.000
SEQUENTIAL_GUID,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_PRIORITIZED_TASK_STOP,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_TASK_SHUTDOWN,0,0,Baseline,2025-07-24 01:14:55.000
BROKER_TASK_SUBMIT,0,0,Baseline,2025-07-24 01:14:55.000
SNI_TASK_COMPLETION,1,0,Baseline,2025-07-24 01:14:55.000
SNI_LISTENER_ACCESS,0,0,Baseline,2025-07-24 01:14:55.000
EXECUTION_PIPE_EVENT_INTERNAL,0,0,Baseline,2025-07-24 01:14:55.000
CLR_MEMORY_SPY,0,0,Baseline,2025-07-24 01:14:55.000
CLRHOST_STATE_ACCESS,0,0,Baseline,2025-07-24 01:14:55.000
DAC_INIT,1,5,Baseline,2025-07-24 01:14:55.000
ASSEMBLY_LOAD,0,0,Baseline,2025-07-24 01:14:55.000
VIA_ACCEPT,0,0,Baseline,2025-07-24 01:14:55.000
CHECK_PRINT_RECORD,0,0,Baseline,2025-07-24 01:14:55.000
SCAN_CHAR_HASH_ARRAY_INITIALIZATION,0,0,Baseline,2025-07-24 01:14:55.000
FS_GARBAGE_COLLECTOR_SHUTDOWN,0,0,Baseline,2025-07-24 01:14:55.000
FSAGENT,0,0,Baseline,2025-07-24 01:14:55.000
FILESTREAM_WORKITEM_QUEUE,0,0,Baseline,2025-07-24 01:14:55.000
FILESTREAM_FILE_OBJECT,0,0,Baseline,2025-07-24 01:14:55.000
FILESTREAM_FCB,0,0,Baseline,2025-07-24 01:14:55.000
FILESTREAM_CACHE,0,0,Baseline,2025-07-24 01:14:55.000
ABR,0,0,Baseline,2025-07-24 01:14:55.000
WCC,0,0,Baseline,2025-07-24 01:14:55.000
NODE_CACHE_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
SECURITY_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
FS_HEADER_RWLOCK,0,0,Baseline,2025-07-24 01:14:55.000
FS_LOGTRUNC_RWLOCK,0,0,Baseline,2025-07-24 01:14:55.000
FS_FC_RWLOCK,0,0,Baseline,2025-07-24 01:14:55.000
FSTR_CONFIG_RWLOCK,0,0,Baseline,2025-07-24 01:14:55.000
FSTR_CONFIG_MUTEX,0,0,Baseline,2025-07-24 01:14:55.000
FSA_FORCE_OWN_XACT,0,0,Baseline,2025-07-24 01:14:55.000
COMMIT_TABLE,0,0,Baseline,2025-07-24 01:14:55.000
CXROWSET_SYNC,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_GENERICOPS,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_AUTHENTICATIONOPS,1305,1126,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_ACCEPTSECURITYCONTEXT,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_ACQUIRECREDENTIALSHANDLE,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_COMPLETEAUTHTOKEN,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_DECRYPTMESSAGE,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_DELETESECURITYCONTEXT,193,526,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_ENCRYPTMESSAGE,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_FREECREDENTIALSHANDLE,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_INITIALIZESECURITYCONTEXT,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_LOGONUSER,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_QUERYSECURITYCONTEXTTOKEN,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_QUERYCONTEXTATTRIBUTES,198,15,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_VERIFYSIGNATURE,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_AUTHORIZATIONOPS,332,35,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_AUTHZGETINFORMATIONFROMCONTEXT,0,0,Baseline,2025-07-24 01:14:55.000
PREEMPTIVE_OS_AUTHZINITIALIZECONTEXTFROMSID,0,0,Baseline,2025-07-24 01:14:55.000
